,I usually know all the new and emerging music artists,A music artist's social channels are the most important place for me to check in on,I don’t really think about whether or not news organizations have accurate or unbiased information,I use social media for flirting and dating,My friends are more important to me than my family,"I am eager to see my favorite artists’ video updates on social media (e.g. Vlog, Instagram Story, Snapchat etc.)",I like to discover new artists before my friends,President Obama is the worst President in US history,It isn't fair to bring up young children in a big city,It is perfectly normal if a man wears women's clothes or vice versa,Success in America is more a result of hard work rather than good fortune (having connections and good background),The government is hiding what really happened on 9/11,I think it’s fine if college athletes lose their scholarships when they get hurt and can’t play anymore,People worry too much about the environment,Politics (General Interests),The world would be a better place without smartphones,It is more ethical to be vegetarian,National news,My faith is important to me,"I have been known to ""stalk"" someone on social media","Whilst watching TV, I search the internet for products I see advertised",Family over everything,I would pay for access to magazine content online,I like to go on vacation where activities are organized for me,Anyone who watches Fox News for news is dumb,I don't care what my carbon footprint is,"Across history, religion has done more bad than good",I have never left the country,Transgender people are just confused,I prefer watching TV on my laptop or tablet,cluster
widows,0.0538367863506372,0.019984007011945776,0.0355319184008005,0.049735074743379265,0.005261849866582902,0.03762626479666764,0.015395383232584464,-0.04355391449814133,0.009771029362393019,0.03816648996024126,-0.05569042992501891,0.01513016886542265,0.015570052726123912,-0.0674419271593443,-0.006051072449096029,0.016180418753983877,0.04797723880301075,0.0038135061183456886,-0.03917645246687804,-0.001992409408292789,0.012216555661222428,-0.01900813856581271,0.034525361005451435,-0.007387663282253126,0.08168393050597958,-0.044318312931073495,0.027050854046651085,0.034145642518120245,-0.030801651025950755,-0.014020983250190078,12
ya veremos,0.035730297666294486,0.0805011551239472,0.07312970504843447,0.10344480520739024,0.09156160339758326,0.019185047597921723,0.035162049729021067,0.03625148636218481,0.04540201404506514,0.05210596476892704,0.020857877851597234,0.042758296252204925,0.06767287885179629,0.056120354323023175,-0.0304850049325337,0.0704682294645122,0.05458703907746931,-0.029336755253907276,0.011520960966851429,0.07367799498019989,0.018827635862361886,-0.03160692292265571,0.0653856542633055,0.044828164044008356,0.03080947428863043,0.05310388221303056,0.04471847738214213,0.04640692212605954,0.04437330945024667,0.06878328601216074,2
zoo,0.028277675983951867,0.07170308487224691,0.06541754984100095,0.05986439595466292,0.019991587623533452,0.024876995153099934,-0.0014459312326514095,0.02226259393084834,0.04786078860624418,-0.013483435986984427,0.07475037943552179,0.0412548675161577,0.015571607298994788,0.07516669704501683,-0.02869869459353841,0.0773367864973813,0.007144882243427103,-0.014263370072377046,0.07024116759142433,0.011013886923621957,0.06964002953743023,0.04305702737741507,0.003991521734338588,0.05393327162650491,-0.02179359975722278,0.01874351986750228,-0.04237032499361976,0.04038903465149313,0.10461460676701526,0.04881621835210234,8
a dog's way home,-0.08446351517198958,-0.0863756458240384,-0.05486079891674209,-0.11354959538356826,-0.12590369360884707,-0.05104741843341823,-0.1052804275340389,0.047959487914068566,-0.04469931992161755,-0.08214241965027169,0.062079444708313,-0.014045943026430974,0.022486336365913906,-0.0237850943786303,-0.02797894904575801,0.015468741434489175,-0.024535376646287577,0.030174841865350965,0.11136331484111822,-0.10574579605480205,-0.022502315687378066,0.08795804010498667,-0.09226471844535941,-0.08347370790855546,-0.06943927737645555,-0.05544117853377742,-0.09095713275023756,-0.004400846454332336,-0.04026204558220431,-0.11923440186098616,19
always miss you,0.03568478953310855,0.03624041612241957,0.047347522472627246,0.10620137210864761,0.0684098232180495,0.027823520648633415,0.03011751056019929,0.04373964982312886,0.058023685796485314,-0.0017787685042432444,0.02734277721248224,0.04087289699753757,0.06678088961029038,0.07237939665909318,0.00346136097693836,0.05749944217032332,0.013546265042132438,-0.035054613495675985,0.036982516773599816,0.04937439868427418,0.04039368033679536,-0.014964266930349801,0.05226197964359361,0.02484006415115833,0.0041947896681728825,0.023297262895205145,0.012194225988230223,0.031097040705313744,0.03964071338877881,0.06533893211872582,2
ash is purest white,0.04110196006249919,0.05882895190316889,0.034443690966214024,0.0533634912254663,0.062659276046662,-0.009936301537750103,-0.003064405463397951,0.02819603726671402,0.016126673120181345,-0.0003041643975954522,0.023203910859573296,0.005178884451137622,0.061967602479467615,0.03151717376112498,-0.017508217871880616,0.062357842660467955,0.028524496605490446,-0.03891141048749236,-0.022821121041081388,0.05741950414684721,0.03541572500428161,-0.016352197204715813,0.03763855027529789,0.010373780414760614,-0.012466374096518767,0.02079592454332721,0.02979792061754305,0.03457169805758736,0.07008494230399351,0.05138263306340016,3
at eternity's gate,0.0744094231541351,0.12212602714270479,0.09067940524596785,0.10744474694939177,0.12794093855404953,0.05631088208587323,0.07514661855872548,0.06483183946961099,0.0521390998593278,0.043283221706475916,0.04574144365685395,0.05139563893736859,0.0954946599983714,0.08142822668731162,-0.007363634640378092,0.04155963370240914,0.0853934246415286,-0.05396311652173544,0.011397105951109265,0.11797183615147133,0.05644477409152973,0.006350300509934209,0.09424689783356105,0.048588803639712325,0.040558427846274586,0.07960013161925422,0.021647823338212024,0.04887645684077585,0.07384564352730352,0.07849381469651326,2
beautiful boy,0.021180735029017836,0.02773719064814993,0.0009876631708217593,0.034686421942650286,0.0562685373534729,0.02794599869397546,0.017791778391730934,-0.045917931557171776,-0.02695908300361269,0.05473105522073102,-0.0110987235943725,0.016337655431893472,-0.013131126555488065,-0.03741721028632791,0.03104797068393833,0.0057222476309829184,0.024485890343313207,0.013062468575153252,-0.027540380370585316,0.057932782835222504,0.041034758000281904,-0.008843509951584574,0.05425501738219836,0.002966788403855919,0.051441187666851435,-0.01885992698804373,0.039792769952808504,-0.02505746424032257,-0.026999863759339826,-0.00078088886504879,5
bolshoi ballet: the golden age,0.0025057162998681215,0.019094411804860573,0.03259744721042118,0.061510597598008976,0.06508738180317031,-0.0018683040783338267,0.004934977875831831,0.07297928467140563,0.05360850335188189,0.04725402001059828,0.04395810288271024,0.006034780478664958,0.08307995229244691,0.03999287599183465,-0.012881227421025737,0.047934304624702606,0.033860830436403144,-0.020968987306148185,0.012163944269889454,0.05637357639971674,-0.01660727957457503,-0.007771931909528809,0.06517717442411863,0.013778089671047822,0.048844730936884795,0.06449002509132631,0.01453469055662912,-0.008952714756724545,0.021351549915788692,0.03811633318922386,3
boy erased,0.04878977846655408,-0.01260480377866205,0.005965977015236351,0.018211850620153736,0.025300989391483036,0.02174905104314935,0.020403909440239842,-0.0015094417306240615,0.027852743461127705,0.04270077425415367,-0.013178046752201522,-0.02013651620044009,0.028673728065661874,0.025058562118356636,0.00031652657875545775,0.014471771880437495,0.08648406805144176,0.009499326275525327,-0.01984496995519297,0.0027623997693494856,0.019721404519803254,-0.09798371724181498,0.030757555240021175,0.01842007997780587,0.04039506634990711,0.005950633756753115,0.007333518522295135,0.039532527267058165,-0.049591360585479805,0.005237267394096967,5
bright ones,0.03998164261534093,0.03381303227516494,0.07007957513308999,0.03702286118949011,0.08147680240579219,-0.00388840962303999,0.03273604113419562,0.05118324528381138,0.05575224603979356,0.01426658270328357,0.022587278613463185,0.04422502718318952,0.062298020444948865,0.0413550086114956,-0.05634494137204085,0.0509156081529549,0.030890469298883144,-0.08255945143778401,-0.020740483752852562,0.04807161152009096,0.007292017429171349,0.012398960015088445,0.04692083782075196,0.02176188679803351,0.010823619113647598,0.055554386752336454,0.014956615593788886,0.026272371730192423,0.06268183052701298,0.04766125749091038,3
canal street,0.0474829234918738,0.07115069623993478,0.08570319819887423,0.07523155697672246,0.07233899077424,0.008643977047148865,0.016362647783186385,0.06572557173865098,0.057275105341681676,0.01406512866089124,0.0036800236743360915,0.018507828652867847,0.061837036458642,0.06769182736655915,-0.018758992112193063,0.029766299113308692,0.02399709024246277,-0.04346805200305173,-0.00496389758202373,0.050868436794181515,0.04274680666303021,-0.023377619110611758,0.059790076724396235,0.050954066212738985,0.03412176092964292,0.03011306052210508,-0.023849528910414003,0.01413470282680615,0.026770799159882785,0.00809328823259281,3
cliffs of freedom,0.07891123646406148,0.08602372066465647,0.07647557438533675,0.08370510552205973,0.051478271651051205,0.04531652893678079,0.050160579592470445,0.08171875594374362,0.06523355107322551,0.034727099400881034,0.037307947824668924,0.05342584062560479,0.0759811024512275,0.07185837240294424,-0.02053502652234651,0.07555693849324005,0.07308562651626097,-0.06416029050433797,0.026730484829463413,0.07681893647401791,0.03299583132380343,-0.007698837393681157,0.1331732165027657,0.054024106335966354,0.018600767115498656,0.06416780401213082,0.041322622048056534,0.04522348849841468,0.0764237761494162,0.08225292572792708,2
doctor who: logopolis,0.03155329585638275,0.04064533009855799,0.006825614272174291,0.05219738508388132,0.03723640880309148,0.025211927864263323,0.009754716407596328,0.04812991347002338,0.02492191563490498,0.04275826795506177,0.008341464819977926,0.0026596770868577008,0.029709954658295096,0.04501170741425134,0.018231606213903018,0.02419925719997118,0.0547123591972809,0.01389155685426105,-0.022551751394659286,-0.019713033269209174,0.00812105621049955,0.0012036677577882682,0.03423934304086093,-0.005140196810567696,0.040315641188195916,0.04407512750020334,0.028542859710132318,0.0031958013111081374,0.047045091968945324,0.06914193359720787,5
el chicano,0.06799176339676632,0.07662379160652838,0.10905060060033639,0.10519597960012,0.09644266581511701,0.030601801268102663,0.047198046341762556,0.037222216956516896,0.07322601315839031,0.015235030912174818,0.047015136701468035,0.06094099277004206,0.029780563257095466,0.0326702422555844,-0.044805240129118545,0.057661757037691885,0.05964864396270472,-0.05434723490043841,-0.0036010741161200954,0.0910058360252807,0.04604119889206104,0.010879213784030867,0.07248479048926906,0.040279308534662994,0.05432741581954034,0.06296178169949362,0.041786364402036646,0.021663744660017664,0.05670597814576303,0.0746485376879068,2
everybody knows,0.04355217423579033,0.06320845007739345,0.04184249636769449,0.03718656274740603,0.045640674831401384,0.053283014355942404,0.04500158990342509,0.011638922441608635,0.06978897112371796,0.010948278669915268,0.03772884651397651,0.028333880774198905,0.034911068325684386,0.02601575306495285,-0.02404539428793473,0.030746584237819702,0.05614789319338814,-0.043382886952109234,0.03173988390808524,0.07057372487623653,0.024087845838567407,0.009466105671049774,0.04941318931098948,0.022294224608364,-0.017047292606326758,0.03350778411805125,-0.0318951242761471,0.042284767977689874,0.05813838523561271,0.03288506601611496,1
fighting with my family,0.07389210037811245,0.0609526202161907,0.06605029347535887,0.12329235560523968,0.04785741216379158,0.06193000301059157,0.05577026360162034,0.00699208009078825,0.00017412614629100376,0.02293484092087371,0.01766891080534852,0.013473185791259085,0.03981717038358423,0.014738458316317066,-0.06010080244369084,0.0010587193275905515,0.009602254113008357,-0.03729306901565024,0.004628313474971918,0.09912205776371774,0.058493796872068515,0.004122213065732613,0.06960346020348013,0.07181841043307073,-0.029905993952868998,0.050267262506937554,0.017351624579148045,0.05264025821839473,0.03142897366044853,0.0705779590851702,1
five feet apart,0.11758752611643701,0.11576522740028064,0.07595289030142081,0.09830001731584946,0.13441731666549667,0.08482220850836321,0.1110947658578135,0.0467851021298909,0.08144483053554269,0.07983216347343791,0.04349569359025375,0.03780657852998767,0.06188266326586239,0.06356142111523298,-0.06120316609244475,0.071641311597542,0.08566044745082035,-0.037406001491870844,-0.003824554600908747,0.09812817432143989,0.08569354365905615,-0.0013392647001285451,0.11048252895256991,0.055725274665057056,0.07883794792760762,0.045113273651572056,0.05037924909060429,0.04574944339842918,0.031896382704527104,0.038455133565065344,1
gemini man,-0.07155518918438952,-0.018839100691537047,-0.053954313974353074,-0.16949824625861568,-0.052314000624564067,0.09896557788447846,0.04553848327074567,-0.07497067429425794,-0.07939758191155491,0.16473225322611396,-0.003972961499464772,-9.188596093528956e-06,-0.015616097685066804,-0.0890871685092541,-0.01726657109741986,-0.08596342534809234,-0.134843273364816,0.04140580447689901,-0.03316682915318808,-0.08214896543072212,-0.09976311503975363,-0.06718326073167577,-0.08484697030540275,-0.08011232702214424,0.040037836148927974,-0.18541088700310454,-0.08084709315956376,0.06180633024898982,-0.05834939865061303,-0.04889623346985225,18
glass,0.0638380657987841,0.016732199618047977,0.04745576732984519,0.04350390454434294,0.00734616364088822,0.06193262101180971,0.05163191175259724,-0.023465013961048192,0.0281286390213841,0.06270276957278884,-0.005170359628093674,0.04792258708138358,-0.014093737840238929,-0.04363194677105481,-0.08502078689008136,0.026793488235506674,0.03435463261936006,-0.09188159476681212,0.019252462975745954,0.029412713029398768,0.04039722089389802,-0.003182477807408962,0.03884492764267361,0.04560113083312356,0.029783497003956994,0.0038060952540097115,0.006178798230997623,0.010018810999494865,0.03132829769196946,0.0743829565137481,6
gully boy,0.00829017195060261,0.048095808102375764,0.0006998148182527086,0.08510414127902352,0.049467705250911376,-0.011216822448223918,0.02070134794559425,0.08075110504606317,0.049817939191160315,0.01058771540589204,0.03291118530231246,0.024971842991071996,0.07735157133487347,0.04578082575572889,-0.03166086681373284,0.04444800609799024,0.03948103195937441,-0.04293086313876934,0.013877708664825489,0.0926267645163994,0.004737298381502969,-0.037581490201199996,0.07056933443526639,-0.012922917883628704,0.030705079483250464,0.0353857555756181,0.011242626534004041,-0.01027731910797225,0.04598423318262909,0.047109818791774505,3
hotel mumbai,-0.02062787901141741,-0.008811128866287682,-0.004426974148987323,0.04850199803810257,-0.003010213713112858,-0.027403228272759567,-0.009204194580115704,-0.024160256089862664,-0.022628374231777965,0.014903900642711687,-0.023081850476330074,-0.01641513583230772,-0.02500778890071295,-0.04097235034692487,0.06838916627452135,0.012175655090507637,0.030484459329754326,0.054348090138947175,0.0076259827996415785,0.00531383374283087,-0.00915548664143312,-0.030731223144526587,0.042595826405029125,-0.01759252279563661,0.07037436797688235,-0.029473044902364437,0.054272650774281894,-0.031364910349092834,0.014547637401126884,0.003815811333950425,11
hustlers,0.1391704154565602,0.17903233992365536,0.021428250526645015,0.21861143154382603,0.2683389389230361,0.18474994921702437,0.08056418340427693,-0.14505442245651792,-0.13232865723524315,0.020486232142684607,-0.03787597711327506,0.0005754260780162501,-0.12559930460887347,-0.02147256844501849,0.1503152088404542,-0.011257724481395892,0.10677266951681824,0.14737143905945596,0.07835501123206928,0.20076208063776718,0.1244499364612266,-0.018055062947334527,0.17578938141370032,0.09531673556226722,0.15864394438079193,-0.1287819844986682,-0.008327627877257132,-0.02319533004873342,-0.09172989812785937,0.09658451346299468,12
kalank,0.007606345916012114,0.025107557720937396,0.01914755772047369,0.07480385879496002,0.053117387739650385,-0.01173627310681763,0.010579148943499539,0.05900115767019942,0.090034879030923,0.016221855322776924,0.02617156427639386,0.03375222580464998,0.04644886943599033,0.05435254318922525,-0.02634000667822775,0.040788430581982726,0.0012025020045697277,-0.044756186889026606,0.010154458137126843,0.016760258325989874,-0.012405346497158354,0.025614660662660854,0.05438175386232835,0.012180148819897624,0.009020188397724255,0.07320634436094944,0.01708315985564121,0.028629157349481293,0.0659149925654561,0.0745412943682863,3
